order_id,customer_id,order_date,order_total,order_status,channel
2023204,34461,2026-08-05,379.19,shipped,phone
2023205,14389,2026-08-22,183.59,delivered,phone
2023206,7352,2026-08-01,431.04,returned,mobile_app
2023207,35754,2026-08-12,109.7,placed,mobile_app
2023208,16956,2026-08-17,254.68,shipped,phone
2023209,16144,2026-07-30,242.24,placed,phone
2023210,44629,2026-08-13,70.47,returned,phone
2023211,26600,2026-07-30,24.34,returned,phone
2023212,1865,2026-08-13,160.66,placed,phone
2023213,17761,2026-07-29,333.77,returned,phone
2023214,23404,2026-08-06,297.46,shipped,web
2023215,40183,2026-08-05,186.73,returned,marketplace
2023216,42208,2026-07-28,214.21,placed,phone
2023217,37241,2026-08-19,293.55,returned,phone
2023218,3072,2026-08-16,410.3,placed,web
2023219,5395,2026-08-06,168.56,placed,marketplace
2023220,31441,2026-08-05,409.88,returned,phone
2023221,24493,2026-08-12,298.0,shipped,marketplace
2023222,2075,2026-08-17,78.55,returned,phone
2023223,357,2026-08-01,352.0,delivered,marketplace
2023224,26972,2026-07-31,325.56,returned,mobile_app
2023225,7686,2026-07-29,159.17,returned,phone
2023226,3845,2026-08-25,382.82,shipped,web
2023227,29770,2026-08-05,31.39,shipped,web
2023228,4383,2026-08-07,487.11,shipped,web
2023229,4698,2026-07-28,50.86,delivered,phone
2023230,43507,2026-08-19,461.18,shipped,marketplace
2023231,12060,2026-08-22,424.98,shipped,web
2023232,36433,2026-08-12,381.68,returned,phone
2023233,14191,2026-08-02,218.48,placed,phone
2023234,27681,2026-08-22,79.39,delivered,marketplace
2023235,35150,2026-08-27,265.9,delivered,phone
2023236,38692,2026-08-23,92.78,shipped,marketplace
2023237,2555,2026-07-30,299.27,delivered,marketplace
2023238,8813,2026-08-03,299.97,placed,marketplace
2023239,13618,2026-08-02,108.5,shipped,web
2023240,8437,2026-08-07,85.1,shipped,web
2023241,1053,2026-08-12,265.75,delivered,web
2023242,4441,2026-08-14,6.35,shipped,web
2023243,19932,2026-08-17,285.71,delivered,mobile_app
2023244,2276,2026-08-13,66.08,returned,phone
2023245,20301,2026-08-17,379.54,delivered,mobile_app
2023246,45982,2026-08-22,489.71,returned,mobile_app
2023247,2024,2026-07-28,326.14,returned,mobile_app
2023248,11005,2026-08-05,254.46,delivered,web
2023249,16,2026-08-24,199.39,delivered,mobile_app
2023250,41214,2026-08-13,360.11,delivered,phone
2023251,36583,2026-08-10,203.73,shipped,web
2023252,871,2026-08-19,426.73,shipped,web
2023253,7902,2026-08-21,90.12,returned,phone
2023254,6556,2026-07-29,292.62,returned,phone
2023255,35700,2026-08-09,304.04,shipped,phone
2023256,15266,2026-08-07,198.92,placed,marketplace
2023257,35568,2026-08-21,299.86,shipped,phone
2023258,37994,2026-08-07,498.05,placed,web
2023259,19536,2026-08-02,84.31,returned,mobile_app
2023260,32372,2026-08-20,489.86,returned,mobile_app
2023261,48742,2026-08-23,213.1,placed,mobile_app
2023262,283,2026-08-25,339.62,shipped,web
2023263,15376,2026-08-22,289.1,placed,marketplace
2023264,10139,2026-08-25,149.1,shipped,phone
2023265,21055,2026-08-06,389.03,placed,mobile_app
2023266,36468,2026-08-01,233.43,delivered,mobile_app
2023267,24854,2026-08-05,196.55,returned,marketplace
2023268,49067,2026-08-03,119.5,returned,web
2023269,4539,2026-08-27,377.79,shipped,web
2023270,676,2026-08-14,424.8,returned,web
2023271,34098,2026-08-16,311.2,returned,phone
2023272,20633,2026-08-19,60.9,returned,phone
2023273,24943,2026-08-08,250.11,delivered,phone
2023274,45648,2026-08-06,439.26,returned,phone
2023275,44914,2026-08-15,252.87,placed,marketplace
2023276,42071,2026-08-22,192.51,shipped,mobile_app
2023277,45601,2026-08-07,10.22,returned,web
2023278,785,2026-08-06,319.97,delivered,mobile_app
2023279,27959,2026-07-31,74.5,delivered,web
2023280,43994,2026-08-26,74.8,shipped,web
2023281,8038,2026-08-17,236.25,shipped,phone
2023282,48946,2026-08-16,128.01,shipped,phone
2023283,45847,2026-07-29,301.85,returned,web
2023284,31114,2026-08-27,60.54,placed,phone
2023285,20822,2026-08-08,411.37,delivered,mobile_app
2023286,15888,2026-07-29,392.4,shipped,phone
2023287,15923,2026-08-23,357.32,delivered,phone
2023288,36746,2026-08-22,86.66,delivered,mobile_app
2023289,16287,2026-08-19,202.82,returned,web
2023290,28570,2026-08-02,311.8,shipped,marketplace
2023291,16561,2026-08-02,364.81,delivered,mobile_app
2023292,44473,2026-08-25,222.74,delivered,web
2023293,5927,2026-08-05,37.23,placed,mobile_app
2023294,20306,2026-08-10,399.26,delivered,phone
2023295,9976,2026-08-10,194.64,delivered,marketplace
2023296,7370,2026-08-20,345.72,returned,phone
2023297,41119,2026-08-27,55.61,returned,mobile_app
2023298,41379,2026-08-09,463.2,delivered,web
2023299,43313,2026-08-26,57.38,delivered,phone
2023300,23072,2026-08-23,45.4,shipped,mobile_app
2023301,32025,2026-08-19,435.94,delivered,mobile_app
2023302,46134,2026-07-31,228.02,shipped,web
2023303,35184,2026-08-01,364.01,returned,web
2023304,43208,2026-08-06,45.07,delivered,marketplace
2023305,22993,2026-08-10,37.42,shipped,web
2023306,7525,2026-08-02,109.04,returned,marketplace
2023307,28965,2026-08-12,141.53,shipped,phone
2023308,46302,2026-07-30,473.86,returned,phone
2023309,31728,2026-08-15,252.4,placed,phone
2023310,16725,2026-08-06,48.83,returned,mobile_app
2023311,35713,2026-07-28,256.7,returned,phone
2023312,21181,2026-08-18,363.53,delivered,marketplace
2023313,9616,2026-08-26,70.76,shipped,mobile_app
2023314,12328,2026-07-29,311.55,shipped,phone
2023315,29917,2026-08-07,199.89,delivered,marketplace
2023316,37429,2026-08-25,248.68,placed,mobile_app
2023317,10122,2026-08-04,349.91,returned,phone
2023318,25980,2026-08-09,364.29,delivered,web
2023319,48257,2026-08-13,208.86,returned,web
2023320,5891,2026-08-11,344.28,placed,marketplace
2023321,36317,2026-07-30,475.45,returned,mobile_app
2023322,28084,2026-08-03,33.71,returned,phone
2023323,11610,2026-07-29,383.04,delivered,mobile_app
2023324,47212,2026-08-06,267.42,returned,mobile_app
2023325,38742,2026-08-08,320.53,placed,marketplace
2023326,20503,2026-08-19,100.23,placed,web
2023327,37854,2026-08-27,302.29,delivered,mobile_app
2023328,11553,2026-08-05,288.23,placed,web
2023329,24890,2026-07-30,307.29,placed,mobile_app
2023330,11698,2026-08-08,80.5,placed,mobile_app
2023331,1185,2026-08-02,69.8,placed,web
2023332,10212,2026-08-17,12.55,placed,web
2023333,13178,2026-08-07,415.11,returned,web
2023334,1832,2026-08-26,288.71,delivered,phone
2023335,32698,2026-08-14,68.34,delivered,phone
2023336,15912,2026-08-13,404.37,shipped,marketplace
2023337,36034,2026-07-28,120.12,returned,mobile_app
2023338,13901,2026-08-09,488.14,shipped,phone
2023339,42823,2026-07-29,398.0,placed,web
2023340,49351,2026-08-01,313.36,returned,marketplace
2023341,17883,2026-08-14,6.11,placed,phone
2023342,29778,2026-08-23,174.77,delivered,mobile_app
2023343,23929,2026-08-07,282.58,placed,marketplace
2023344,2623,2026-08-09,441.27,shipped,phone
2023345,20917,2026-07-30,320.24,returned,web
2023346,46980,2026-08-17,403.99,returned,marketplace
2023347,25669,2026-08-27,382.14,shipped,web
2023348,14335,2026-08-21,463.83,returned,mobile_app
2023349,26097,2026-08-12,290.2,returned,mobile_app
2023350,29183,2026-08-03,286.55,delivered,web
2023351,1497,2026-08-04,16.96,shipped,phone
2023352,43020,2026-08-25,258.34,delivered,phone
2023353,41757,2026-07-30,411.51,delivered,phone
2023354,24078,2026-07-31,212.44,returned,web
2023355,18975,2026-08-12,157.55,returned,phone
2023356,40888,2026-08-07,454.29,delivered,mobile_app
2023357,25030,2026-08-24,179.89,placed,marketplace
2023358,3524,2026-07-30,298.97,delivered,web
2023359,24558,2026-08-11,20.83,returned,mobile_app
2023360,2300,2026-08-13,426.08,returned,web
2023361,23838,2026-07-30,345.07,shipped,web
2023362,34937,2026-08-20,59.45,returned,phone
2023363,24697,2026-08-11,263.59,shipped,marketplace
2023364,44532,2026-08-12,280.97,delivered,phone
2023365,5198,2026-08-11,343.78,returned,phone
2023366,14197,2026-08-25,483.36,shipped,mobile_app
2023367,24850,2026-08-10,65.88,returned,web
2023368,7294,2026-08-08,194.1,delivered,mobile_app
2023369,37671,2026-08-02,66.41,delivered,mobile_app
2023370,12872,2026-08-13,106.8,shipped,marketplace
2023371,13199,2026-08-11,89.89,placed,mobile_app
2023372,27459,2026-07-30,297.86,returned,web
2023373,5764,2026-08-05,58.14,placed,mobile_app
2023374,10071,2026-08-10,450.66,returned,mobile_app
2023375,16479,2026-08-15,491.65,delivered,phone
2023376,8875,2026-08-12,139.65,placed,mobile_app
2023377,15163,2026-08-20,27.12,placed,marketplace
2023378,18364,2026-08-27,395.64,shipped,phone
2023379,3753,2026-08-01,211.55,delivered,web
2023380,35328,2026-07-31,50.34,returned,phone
2023381,25803,2026-08-10,288.61,delivered,mobile_app
2023382,1198,2026-08-03,60.1,shipped,web
2023383,45770,2026-08-18,409.88,returned,marketplace
2023384,24520,2026-08-18,81.92,delivered,phone
2023385,40407,2026-08-15,103.11,shipped,phone
2023386,22586,2026-08-06,87.45,delivered,phone
2023387,2524,2026-08-14,499.97,shipped,phone
2023388,39562,2026-07-30,121.28,shipped,web
2023389,29091,2026-08-27,319.9,shipped,phone
2023390,6850,2026-08-11,11.12,delivered,phone
2023391,35719,2026-08-05,369.15,returned,web
2023392,34319,2026-08-15,140.7,shipped,web
2023393,14846,2026-07-31,160.9,shipped,web
2023394,579,2026-08-12,492.33,delivered,web
2023395,2516,2026-08-10,279.99,returned,phone
2023396,11456,2026-08-12,107.54,delivered,phone
2023397,41955,2026-08-04,187.04,shipped,phone
2023398,39259,2026-08-24,179.39,placed,phone
2023399,15571,2026-08-24,107.77,placed,web
2023400,14331,2026-08-01,38.76,returned,web
2023401,1949,2026-08-20,172.38,delivered,marketplace
2023402,41635,2026-07-29,79.37,shipped,phone
2023403,30667,2026-08-06,142.63,placed,phone
2023404,9358,2026-08-14,175.96,shipped,mobile_app
2023405,4242,2026-08-11,254.3,delivered,web
2023406,7029,2026-08-05,427.62,delivered,mobile_app
2023407,14464,2026-08-23,328.85,shipped,mobile_app
2023408,3754,2026-08-19,159.9,shipped,marketplace
2023409,21261,2026-08-27,93.72,shipped,mobile_app
2023410,24455,2026-08-18,186.49,shipped,marketplace
2023411,18211,2026-08-23,494.11,placed,mobile_app
2023412,10632,2026-07-29,142.72,returned,mobile_app
2023413,33360,2026-08-08,138.99,shipped,mobile_app
2023414,40589,2026-08-21,72.86,returned,mobile_app
2023415,40546,2026-08-16,263.0,placed,web
2023416,40846,2026-08-05,382.8,placed,web
2023417,7089,2026-08-24,224.56,placed,phone
2023418,11471,2026-08-25,95.4,placed,marketplace
2023419,823,2026-08-21,465.25,delivered,phone
2023420,29316,2026-08-05,13.34,shipped,web
2023421,34482,2026-08-15,234.95,shipped,marketplace
2023422,33511,2026-08-06,246.76,returned,mobile_app
2023423,26286,2026-08-06,198.14,returned,mobile_app
2023424,22807,2026-08-15,436.0,shipped,marketplace
2023425,47753,2026-08-17,321.49,placed,web
2023426,12569,2026-08-26,223.46,placed,phone
2023427,19406,2026-08-06,279.86,shipped,mobile_app
2023428,43352,2026-08-05,355.31,delivered,marketplace
2023429,24274,2026-08-24,30.15,placed,phone
2023430,28059,2026-08-04,183.25,shipped,web
2023431,18849,2026-08-02,218.64,returned,phone
2023432,49743,2026-08-24,87.33,delivered,mobile_app
2023433,13675,2026-07-29,300.75,delivered,mobile_app
2023434,1710,2026-08-03,373.07,placed,phone
2023435,10485,2026-08-13,302.55,delivered,web
2023436,27000,2026-08-16,259.38,delivered,mobile_app
2023437,38069,2026-08-17,338.96,delivered,marketplace
2023438,48091,2026-08-19,456.59,shipped,phone
2023439,27792,2026-08-11,256.57,shipped,web
2023440,36482,2026-08-26,116.1,returned,phone
2023441,19767,2026-08-07,452.41,delivered,phone
2023442,43662,2026-08-07,240.03,shipped,web
2023443,17560,2026-08-26,355.46,shipped,phone
2023444,8050,2026-08-26,50.68,shipped,phone
2023445,36556,2026-08-21,152.25,delivered,web
2023446,25103,2026-08-21,10.46,delivered,web
2023447,21773,2026-08-01,426.14,placed,marketplace
2023448,9574,2026-08-05,391.22,placed,web
2023449,42328,2026-08-20,245.92,shipped,mobile_app
2023450,18200,2026-08-07,139.05,shipped,marketplace
2023451,22903,2026-08-10,285.06,placed,marketplace
2023452,39923,2026-08-05,317.18,placed,phone
2023453,29278,2026-08-27,316.27,delivered,phone
2023454,22089,2026-08-03,95.91,placed,web
2023455,15603,2026-08-15,329.07,returned,marketplace
2023456,42024,2026-08-04,373.56,placed,marketplace
2023457,29981,2026-08-10,186.79,returned,phone
2023458,37099,2026-08-21,110.05,shipped,marketplace
2023459,44845,2026-08-09,101.73,shipped,mobile_app
2023460,40287,2026-08-05,195.37,delivered,web
2023461,35424,2026-08-19,365.92,returned,phone
2023462,43836,2026-07-31,128.73,delivered,web
2023463,10824,2026-07-29,59.99,shipped,phone
2023464,12530,2026-08-21,155.1,delivered,marketplace
2023465,39314,2026-08-13,28.08,delivered,web
2023466,6851,2026-07-31,193.04,shipped,mobile_app
2023467,14661,2026-08-24,399.95,delivered,marketplace
2023468,14566,2026-08-11,114.05,delivered,phone
2023469,935,2026-08-11,121.96,shipped,web
2023470,43931,2026-08-11,213.39,returned,mobile_app
2023471,42770,2026-08-06,393.84,placed,web
2023472,28475,2026-08-05,195.29,shipped,marketplace
2023473,10754,2026-08-06,61.46,delivered,web
2023474,29513,2026-08-09,320.89,delivered,web
2023475,31876,2026-08-25,275.46,returned,mobile_app
2023476,24407,2026-08-02,341.42,shipped,web
2023477,20807,2026-08-21,277.33,placed,phone
2023478,3670,2026-08-14,199.9,delivered,web
2023479,26476,2026-08-22,250.66,returned,web
2023480,46542,2026-07-31,135.03,shipped,mobile_app
2023481,18965,2026-07-29,378.28,returned,marketplace
2023482,8512,2026-08-14,354.76,returned,phone
2023483,32670,2026-08-14,13.86,placed,mobile_app
2023484,21155,2026-07-31,18.84,shipped,phone
2023485,39305,2026-08-19,402.93,shipped,mobile_app
2023486,35423,2026-07-30,21.95,returned,web
2023487,45836,2026-08-06,362.13,shipped,phone
2023488,43865,2026-08-09,276.38,returned,web
2023489,15630,2026-08-03,112.07,delivered,mobile_app
2023490,39410,2026-08-19,268.67,delivered,marketplace
2023491,32050,2026-07-31,402.8,shipped,mobile_app
2023492,9615,2026-08-06,303.42,delivered,web
2023493,28032,2026-08-24,233.0,delivered,web
2023494,23786,2026-08-09,466.77,returned,web
2023495,6294,2026-08-18,349.49,returned,phone
2023496,9529,2026-08-22,317.56,placed,phone
2023497,11015,2026-08-16,292.51,delivered,web
2023498,46559,2026-08-09,157.3,shipped,mobile_app
2023499,24926,2026-08-20,489.13,placed,mobile_app
2023500,33234,2026-08-19,231.71,placed,mobile_app
2023501,40093,2026-08-09,336.68,shipped,mobile_app
2023502,38423,2026-08-08,86.81,placed,mobile_app
2023503,1211,2026-08-22,389.28,returned,marketplace
2023504,47611,2026-08-01,277.82,returned,web
2023505,5727,2026-08-20,208.71,shipped,mobile_app
2023506,33150,2026-07-30,451.82,placed,phone
2023507,21581,2026-08-01,354.07,placed,mobile_app
2023508,42151,2026-08-21,241.21,placed,mobile_app
2023509,15850,2026-08-09,227.84,delivered,web
2023510,18919,2026-08-12,263.84,delivered,marketplace
2023511,13033,2026-07-29,496.78,delivered,web
2023512,22057,2026-08-23,51.45,delivered,phone
2023513,39332,2026-07-31,441.68,returned,web
2023514,16319,2026-08-22,94.54,delivered,phone
2023515,47589,2026-08-22,479.93,returned,phone
2023516,45005,2026-08-20,26.48,placed,phone
2023517,7863,2026-08-04,382.46,returned,web
2023518,47843,2026-08-18,121.94,placed,web
2023519,31058,2026-08-27,127.21,placed,phone
2023520,35342,2026-08-08,446.81,placed,mobile_app
2023521,14044,2026-08-22,46.05,shipped,mobile_app
2023522,19552,2026-08-19,182.84,placed,marketplace
2023523,5488,2026-08-08,10.55,returned,mobile_app
2023524,47857,2026-08-18,335.64,returned,phone
2023525,2240,2026-08-24,12.5,placed,mobile_app
2023526,26027,2026-08-20,303.01,shipped,marketplace
2023527,32998,2026-08-26,57.82,shipped,web
2023528,42106,2026-08-02,55.67,shipped,marketplace
2023529,583,2026-07-29,93.53,returned,web
2023530,5567,2026-08-05,479.67,returned,web
2023531,9324,2026-08-06,390.6,delivered,web
2023532,19869,2026-08-23,362.81,returned,mobile_app
2023533,11931,2026-08-25,263.76,shipped,mobile_app
2023534,7511,2026-08-16,450.28,delivered,web
2023535,24011,2026-08-05,399.51,shipped,web
2023536,16966,2026-08-26,356.54,returned,web
2023537,454,2026-08-22,390.79,shipped,mobile_app
2023538,48214,2026-08-16,395.39,delivered,mobile_app
2023539,25532,2026-08-21,121.13,delivered,web
2023540,26098,2026-07-29,397.32,placed,mobile_app
2023541,43251,2026-08-05,181.66,shipped,mobile_app
2023542,13556,2026-08-22,414.8,delivered,marketplace
2023543,40099,2026-08-22,458.37,delivered,marketplace
2023544,37011,2026-08-17,41.08,placed,phone
2023545,46904,2026-08-26,101.46,placed,marketplace
2023546,7168,2026-08-10,126.62,placed,phone
2023547,33815,2026-07-31,324.13,delivered,web
2023548,2807,2026-08-21,184.96,returned,mobile_app
2023549,15648,2026-08-22,336.24,shipped,mobile_app
2023550,45950,2026-08-03,378.09,delivered,phone
2023551,47732,2026-08-01,126.85,placed,phone
2023552,14167,2026-08-18,354.4,delivered,marketplace
2023553,344,2026-08-09,236.31,shipped,marketplace
2023554,24869,2026-07-31,59.53,returned,mobile_app
2023555,31135,2026-08-25,389.63,returned,marketplace
2023556,15439,2026-08-08,102.86,shipped,mobile_app
2023557,32143,2026-08-10,235.17,placed,marketplace
2023558,39190,2026-08-23,268.32,shipped,web
2023559,40197,2026-08-20,28.08,returned,marketplace
2023560,39228,2026-07-28,264.75,delivered,web
2023561,15265,2026-08-02,245.68,shipped,phone
2023562,41448,2026-08-02,183.14,shipped,marketplace
2023563,23861,2026-08-01,94.72,placed,phone
2023564,17934,2026-08-15,252.01,delivered,web
2023565,41161,2026-08-07,367.69,placed,marketplace
2023566,1575,2026-08-15,429.36,delivered,phone
2023567,47154,2026-08-06,262.86,returned,marketplace
2023568,17263,2026-08-11,122.41,shipped,marketplace
2023569,17395,2026-07-28,279.25,returned,mobile_app
2023570,44800,2026-08-04,16.73,returned,mobile_app
2023571,44158,2026-08-14,85.45,placed,web
2023572,557,2026-08-24,381.28,placed,phone
2023573,21273,2026-08-06,261.73,placed,marketplace
